YEAR,EXAM,BIL,NAMA,NOKP,KELAS,TINGKATAN,JANTINA,BM,BMG,BI,BIG,MM,MMG,SEJ,SEJG,PI,PIG,SN,SNG,GEO,GEOG,RBT,RBTG,ASK,ASKG,BJ,BJG,BA,BAG,PSV,PSVG,MT,MTG,PHY,PHYG,CHE,CHEG,BIO,BIOG,SK,SKG,GKT,GKTG,ACC,ACCG,PN,PNG,EKO,EKOG,TAS,TASG,JUMLAH_MARKAH,JUMLAH_GRED
2024,PAT,25,MUHAMMAD STUDENT 4598,2401014275,T4 LAMBDA,T4,Lelaki,66,B,68,B,61,C+,47,D,64,C+,93,A+,,,,,,,,,,,47,D,,,,,,,,,,,,,,,67,B,,,53,C,566,9 SUBJ
2024,PAT,1,NUR STUDENT 4599,2401012222,T4 OMEGA,T4,Perempuan,66,B,59,C,68,B,53,C,44,E,64,C+,,,,,,,,,,,70,B+,,,,,,,,,,,,,,,70,B+,,,79,A-,573,9 SUBJ
2024,PAT,2,NUR STUDENT 4600,2401017599,T4 OMEGA,T4,Perempuan,83,A,83,A,88,A,53,C,69,B,50,C,,,,,,,,,,,76,A-,,,,,,,,,,,,,,,73,B+,,,64,C+,639,9 SUBJ
2024,PAT,3,MUHAMMAD STUDENT 4601,2401013092,T4 OMEGA,T4,Lelaki,79,A-,53,C,52,C,57,C,50,C,81,A,,,,,,,,,,,57,C,,,,,,,,,,,,,,,59,C,,,89,A,577,9 SUBJ
2024,PAT,4,NUR STUDENT 4602,2401018040,T4 OMEGA,T4,Perempuan,58,C,91,A+,68,B,90,A+,82,A,55,C,,,,,,,,,,,68,B,,,,,,,,,,,,,,,64,C+,,,51,C,627,9 SUBJ
2024,PAT,5,NUR STUDENT 4603,2401013954,T4 OMEGA,T4,Perempuan,82,A,81,A,60,C+,61,C+,52,C,61,C+,,,,,,,,,,,60,C+,,,,,,,,,,,,,,,60,C+,,,77,A-,594,9 SUBJ
2024,PAT,6,MUHAMMAD STUDENT 4604,2401016867,T4 OMEGA,T4,Lelaki,65,B,60,C+,54,C,57,C,40,E,64,C+,,,,,,,,,,,72,B+,,,,,,,,,,,,,,,65,B,,,59,C,536,9 SUBJ
2024,PAT,7,NUR STUDENT 4605,2401016714,T4 OMEGA,T4,Perempuan,68,B,56,C,60,C+,59,C,60,C+,51,C,,,,,,,,,,,53,C,,,,,,,,,,,,,,,64,C+,,,61,C+,532,9 SUBJ
2024,PAT,8,NUR STUDENT 4606,2401013559,T4 OMEGA,T4,Perempuan,76,A-,57,C,53,C,36,G,74,B+,42,E,,,,,,,,,,,41,E,,,,,,,,,,,,,,,73,B+,,,61,C+,513,9 SUBJ
2024,PAT,9,MUHAMMAD STUDENT 4607,2401015689,T4 OMEGA,T4,Lelaki,71,B+,71,B+,56,C,45,D,69,B,81,A,,,,,,,,,,,51,C,,,,,,,,,,,,,,,60,C+,,,75,A-,579,9 SUBJ
2024,PAT,10,MUHAMMAD STUDENT 4608,2401015401,T4 OMEGA,T4,Lelaki,60,C+,59,C,55,C,72,B+,78,A-,72,B+,,,,,,,,,,,39,G,,,,,,,,,,,,,,,56,C,,,61,C+,552,9 SUBJ
2024,PAT,11,MUHAMMAD STUDENT 4609,2401012061,T4 OMEGA,T4,Lelaki,69,B,78,A-,71,B+,80,A,52,C,66,B,,,,,,,,,,,60,C+,,,,,,,,,,,,,,,39,G,,,44,E,559,9 SUBJ
2024,PAT,12,MUHAMMAD STUDENT 4610,2401015106,T4 OMEGA,T4,Lelaki,54,C,46,D,52,C,77,A-,58,C,60,C+,,,,,,,,,,,63,C+,,,,,,,,,,,,,,,41,E,,,84,A,535,9 SUBJ
2024,PAT,13,MUHAMMAD STUDENT 4611,2401014528,T4 OMEGA,T4,Lelaki,57,C,78,A-,44,E,56,C,68,B,70,B+,,,,,,,,,,,65,B,,,,,,,,,,,,,,,50,C,,,74,B+,562,9 SUBJ
2024,PAT,14,NUR STUDENT 4612,2401013192,T4 OMEGA,T4,Perempuan,43,E,79,A-,69,B,69,B,72,B+,65,B,,,,,,,,,,,77,A-,,,,,,,,,,,,,,,59,C,,,60,C+,593,9 SUBJ
2024,PAT,15,MUHAMMAD STUDENT 4613,2401019640,T4 OMEGA,T4,Lelaki,74,B+,64,C+,57,C,72,B+,75,A-,60,C+,,,,,,,,,,,65,B,,,,,,,,,,,,,,,50,C,,,68,B,585,9 SUBJ
2024,PAT,16,NUR STUDENT 4614,2401011599,T4 OMEGA,T4,Perempuan,34,G,70,B+,64,C+,31,G,57,C,72,B+,,,,,,,,,,,87,A,,,,,,,,,,,,,,,53,C,,,67,B,535,9 SUBJ
2024,PAT,17,MUHAMMAD STUDENT 4615,2401013474,T4 OMEGA,T4,Lelaki,61,C+,70,B+,90,A+,71,B+,55,C,65,B,,,,,,,,,,,59,C,,,,,,,,,,,,,,,62,C+,,,71,B+,604,9 SUBJ
2024,PAT,18,MUHAMMAD STUDENT 4616,2401014585,T4 OMEGA,T4,Lelaki,74,B+,80,A,67,B,65,B,65,B,60,C+,,,,,,,,,,,81,A,,,,,,,,,,,,,,,64,C+,,,63,C+,619,9 SUBJ
2024,PAT,19,NUR STUDENT 4617,2401014381,T4 OMEGA,T4,Perempuan,79,A-,60,C+,63,C+,54,C,70,B+,82,A,,,,,,,,,,,49,D,,,,,,,,,,,,,,,92,A+,,,59,C,608,9 SUBJ
2024,PAT,20,NUR STUDENT 4618,2401012902,T4 OMEGA,T4,Perempuan,70,B+,74,B+,39,G,61,C+,46,D,79,A-,,,,,,,,,,,56,C,,,,,,,,,,,,,,,54,C,,,70,B+,549,9 SUBJ
2024,PAT,21,MUHAMMAD STUDENT 4619,2401018560,T4 OMEGA,T4,Lelaki,48,D,60,C+,74,B+,79,A-,45,D,75,A-,,,,,,,,,,,74,B+,,,,,,,,,,,,,,,47,D,,,84,A,586,9 SUBJ
2024,PAT,22,MUHAMMAD STUDENT 4620,2401015571,T4 OMEGA,T4,Lelaki,57,C,45,D,78,A-,72,B+,54,C,69,B,,,,,,,,,,,63,C+,,,,,,,,,,,,,,,46,D,,,55,C,539,9 SUBJ
2024,PAT,23,NUR STUDENT 4621,2401012271,T4 OMEGA,T4,Perempuan,63,C+,67,B,74,B+,84,A,58,C,51,C,,,,,,,,,,,66,B,,,,,,,,,,,,,,,30,G,,,37,G,530,9 SUBJ
2024,PAT,1,MUHAMMAD STUDENT 4622,2401015051,T4 SIGMA,T4,Lelaki,73,B+,51,C,85,A,91,A+,75,A-,69,B,,,,,,,,,,,54,C,,,,,,,,,,,,,,,65,B,,,58,C,621,9 SUBJ
2024,PAT,2,NUR STUDENT 4623,2401019759,T4 SIGMA,T4,Perempuan,69,B,89,A,63,C+,46,D,64,C+,61,C+,,,,,,,,,,,73,B+,,,,,,,,,,,,,,,70,B+,,,76,A-,611,9 SUBJ
2024,PAT,3,MUHAMMAD STUDENT 4624,2401011924,T4 SIGMA,T4,Lelaki,44,E,65,B,62,C+,56,C,49,D,81,A,,,,,,,,,,,46,D,,,,,,,,,,,,,,,68,B,,,79,A-,550,9 SUBJ
2024,PAT,4,NUR STUDENT 4625,2401011983,T4 SIGMA,T4,Perempuan,70,B+,58,C,58,C,55,C,67,B,82,A,,,,,,,,,,,37,G,,,,,,,,,,,,,,,53,C,,,78,A-,558,9 SUBJ
2024,PAT,5,NUR STUDENT 4626,2401015348,T4 SIGMA,T4,Perempuan,64,C+,66,B,62,C+,78,A-,78,A-,70,B+,,,,,,,,,,,72,B+,,,,,,,,,,,,,,,49,D,,,69,B,608,9 SUBJ
2024,PAT,6,NUR STUDENT 4627,2401015623,T4 SIGMA,T4,Perempuan,71,B+,73,B+,70,B+,66,B,47,D,70,B+,,,,,,,,,,,72,B+,,,,,,,,,,,,,,,57,C,,,81,A,607,9 SUBJ
2024,PAT,7,MUHAMMAD STUDENT 4628,2401015444,T4 SIGMA,T4,Lelaki,66,B,52,C,63,C+,46,D,82,A,82,A,,,,,,,,,,,60,C+,,,,,,,,,,,,,,,64,C+,,,77,A-,592,9 SUBJ
2024,PAT,8,MUHAMMAD STUDENT 4629,2401012288,T4 SIGMA,T4,Lelaki,75,A-,70,B+,84,A,59,C,56,C,44,E,,,,,,,,,,,68,B,,,,,,,,,,,,,,,93,A+,,,81,A,630,9 SUBJ
2024,PAT,9,NUR STUDENT 4630,2401011292,T4 SIGMA,T4,Perempuan,59,C,57,C,74,B+,77,A-,70,B+,54,C,,,,,,,,,,,73,B+,,,,,,,,,,,,,,,64,C+,,,65,B,593,9 SUBJ
2024,PAT,10,MUHAMMAD STUDENT 4631,2401017620,T4 SIGMA,T4,Lelaki,65,B,76,A-,62,C+,66,B,71,B+,57,C,,,,,,,,,,,75,A-,,,,,,,,,,,,,,,79,A-,,,61,C+,612,9 SUBJ
2024,PAT,11,NUR STUDENT 4632,2401013929,T4 SIGMA,T4,Perempuan,79,A-,98,A+,64,C+,70,B+,68,B,65,B,,,,,,,,,,,66,B,,,,,,,,,,,,,,,67,B,,,63,C+,640,9 SUBJ
2024,PAT,12,NUR STUDENT 4633,2401018523,T4 SIGMA,T4,Perempuan,82,A,77,A-,51,C,52,C,76,A-,61,C+,,,,,,,,,,,66,B,,,,,,,,,,,,,,,69,B,,,70,B+,604,9 SUBJ
2024,PAT,13,NUR STUDENT 4634,2401015864,T4 SIGMA,T4,Perempuan,51,C,86,A,74,B+,76,A-,71,B+,81,A,,,,,,,,,,,50,C,,,,,,,,,,,,,,,68,B,,,77,A-,634,9 SUBJ
2024,PAT,14,NUR STUDENT 4635,2401012206,T4 SIGMA,T4,Perempuan,79,A-,81,A,78,A-,60,C+,50,C,69,B,,,,,,,,,,,54,C,,,,,,,,,,,,,,,64,C+,,,49,D,584,9 SUBJ
2024,PAT,15,NUR STUDENT 4636,2401011272,T4 SIGMA,T4,Perempuan,56,C,72,B+,58,C,65,B,44,E,45,D,,,,,,,,,,,31,G,,,,,,,,,,,,,,,59,C,,,61,C+,491,9 SUBJ
2024,PAT,16,NUR STUDENT 4637,2401014612,T4 SIGMA,T4,Perempuan,74,B+,45,D,63,C+,63,C+,80,A,86,A,,,,,,,,,,,56,C,,,,,,,,,,,,,,,64,C+,,,80,A,611,9 SUBJ
2024,PAT,17,MUHAMMAD STUDENT 4638,2401016005,T4 SIGMA,T4,Lelaki,79,A-,78,A-,58,C,43,E,89,A,66,B,,,,,,,,,,,60,C+,,,,,,,,,,,,,,,70,B+,,,65,B,608,9 SUBJ
2024,PAT,18,MUHAMMAD STUDENT 4639,2401012218,T4 SIGMA,T4,Lelaki,35,G,67,B,75,A-,86,A,78,A-,64,C+,,,,,,,,,,,65,B,,,,,,,,,,,,,,,65,B,,,62,C+,597,9 SUBJ
2024,PAT,19,MUHAMMAD STUDENT 4640,2401017840,T4 SIGMA,T4,Lelaki,83,A,58,C,40,E,68,B,59,C,65,B,,,,,,,,,,,57,C,,,,,,,,,,,,,,,56,C,,,38,G,524,9 SUBJ
2024,PAT,20,NUR STUDENT 4641,2401012374,T4 SIGMA,T4,Perempuan,77,A-,54,C,77,A-,66,B,85,A,89,A,,,,,,,,,,,58,C,,,,,,,,,,,,,,,39,G,,,63,C+,608,9 SUBJ
2024,PAT,21,MUHAMMAD STUDENT 4642,2401018894,T4 SIGMA,T4,Lelaki,48,D,59,C,53,C,62,C+,70,B+,86,A,,,,,,,,,,,66,B,,,,,,,,,,,,,,,77,A-,,,57,C,578,9 SUBJ
2024,PAT,22,NUR STUDENT 4643,2401017739,T4 SIGMA,T4,Perempuan,59,C,68,B,60,C+,79,A-,83,A,52,C,,,,,,,,,,,62,C+,,,,,,,,,,,,,,,51,C,,,65,B,579,9 SUBJ
2024,PAT,23,NUR STUDENT 4644,2401013591,T4 SIGMA,T4,Perempuan,73,B+,53,C,66,B,74,B+,62,C+,52,C,,,,,,,,,,,69,B,,,,,,,,,,,,,,,57,C,,,73,B+,579,9 SUBJ
2024,PAT,24,MUHAMMAD STUDENT 4645,2401011023,T4 SIGMA,T4,Lelaki,69,B,58,C,57,C,55,C,73,B+,77,A-,,,,,,,,,,,70,B+,,,,,,,,,,,,,,,61,C+,,,42,E,562,9 SUBJ
2024,PAT,25,NUR STUDENT 4646,2401011508,T4 SIGMA,T4,Perempuan,62,C+,77,A-,59,C,68,B,58,C,67,B,,,,,,,,,,,70,B+,,,,,,,,,,,,,,,63,C+,,,76,A-,600,9 SUBJ
2024,PAT,1,MUHAMMAD STUDENT 4647,2401014080,T5 ALPHA,T5,Lelaki,80,A,86,A,77,A-,84,A,88,A,,,,,,,,,,,,,,,74,B+,87,A,61,C+,98,A+,,,,,,,,,,,,,735,9 SUBJ
2024,PAT,2,MUHAMMAD STUDENT 4648,2401017473,T5 ALPHA,T5,Lelaki,86,A,73,B+,65,B,100,A+,94,A+,,,,,,,,,,,,,,,100,A+,100,A+,79,A-,100,A+,,,,,,,,,,,,,797,9 SUBJ
2024,PAT,3,NUR STUDENT 4649,2401015694,T5 ALPHA,T5,Perempuan,78,A-,100,A+,100,A+,67,B,87,A,,,,,,,,,,,,,,,92,A+,98,A+,88,A,74,B+,,,,,,,,,,,,,784,9 SUBJ
2024,PAT,4,NUR STUDENT 4650,2401016325,T5 ALPHA,T5,Perempuan,73,B+,96,A+,60,C+,82,A,77,A-,,,,,,,,,,,,,,,67,B,69,B,75,A-,76,A-,,,,,,,,,,,,,675,9 SUBJ
2024,PAT,5,MUHAMMAD STUDENT 4651,2401012357,T5 ALPHA,T5,Lelaki,90,A+,57,C,59,C,97,A+,67,B,,,,,,,,,,,,,,,100,A+,80,A,96,A+,90,A+,,,,,,,,,,,,,736,9 SUBJ
2024,PAT,6,MUHAMMAD STUDENT 4652,2401019944,T5 ALPHA,T5,Lelaki,82,A,78,A-,81,A,56,C,82,A,,,,,,,,,,,,,,,95,A+,78,A-,76,A-,78,A-,,,,,,,,,,,,,706,9 SUBJ
2024,PAT,7,MUHAMMAD STUDENT 4653,2401016344,T5 ALPHA,T5,Lelaki,76,A-,100,A+,75,A-,100,A+,65,B,,,,,,,,,,,,,,,67,B,72,B+,61,C+,84,A,,,,,,,,,,,,,700,9 SUBJ
2024,PAT,8,MUHAMMAD STUDENT 4654,2401015612,T5 ALPHA,T5,Lelaki,75,A-,50,C,69,B,88,A,76,A-,,,,,,,,,,,,,,,76,A-,81,A,75,A-,69,B,,,,,,,,,,,,,659,9 SUBJ
2024,PAT,9,MUHAMMAD STUDENT 4655,2401014593,T5 ALPHA,T5,Lelaki,86,A,68,B,81,A,69,B,73,B+,,,,,,,,,,,,,,,81,A,73,B+,83,A,73,B+,,,,,,,,,,,,,687,9 SUBJ
2024,PAT,10,MUHAMMAD STUDENT 4656,2401016423,T5 ALPHA,T5,Lelaki,94,A+,65,B,82,A,94,A+,90,A+,,,,,,,,,,,,,,,57,C,58,C,82,A,88,A,,,,,,,,,,,,,710,9 SUBJ
2024,PAT,11,MUHAMMAD STUDENT 4657,2401013866,T5 ALPHA,T5,Lelaki,79,A-,64,C+,73,B+,96,A+,59,C,,,,,,,,,,,,,,,69,B,76,A-,76,A-,90,A+,,,,,,,,,,,,,682,9 SUBJ
2024,PAT,12,MUHAMMAD STUDENT 4658,2401019084,T5 ALPHA,T5,Lelaki,78,A-,100,A+,70,B+,86,A,78,A-,,,,,,,,,,,,,,,76,A-,86,A,80,A,81,A,,,,,,,,,,,,,735,9 SUBJ
2024,PAT,13,NUR STUDENT 4659,2401017415,T5 ALPHA,T5,Perempuan,80,A,82,A,69,B,70,B+,84,A,,,,,,,,,,,,,,,90,A+,74,B+,92,A+,84,A,,,,,,,,,,,,,725,9 SUBJ
2024,PAT,14,MUHAMMAD STUDENT 4660,2401017640,T5 ALPHA,T5,Lelaki,90,A+,77,A-,96,A+,88,A,100,A+,,,,,,,,,,,,,,,73,B+,95,A+,62,C+,87,A,,,,,,,,,,,,,768,9 SUBJ
2024,PAT,15,MUHAMMAD STUDENT 4661,2401018613,T5 ALPHA,T5,Lelaki,95,A+,63,C+,71,B+,61,C+,67,B,,,,,,,,,,,,,,,65,B,98,A+,91,A+,62,C+,,,,,,,,,,,,,673,9 SUBJ
2024,PAT,16,NUR STUDENT 4662,2401013935,T5 ALPHA,T5,Perempuan,94,A+,76,A-,85,A,90,A+,75,A-,,,,,,,,,,,,,,,79,A-,69,B,98,A+,80,A,,,,,,,,,,,,,746,9 SUBJ
2024,PAT,17,NUR STUDENT 4663,2401011137,T5 ALPHA,T5,Perempuan,80,A,100,A+,82,A,75,A-,78,A-,,,,,,,,,,,,,,,87,A,66,B,74,B+,80,A,,,,,,,,,,,,,722,9 SUBJ
2024,PAT,18,NUR STUDENT 4664,2401019128,T5 ALPHA,T5,Perempuan,78,A-,92,A+,83,A,74,B+,89,A,,,,,,,,,,,,,,,63,C+,84,A,99,A+,93,A+,,,,,,,,,,,,,755,9 SUBJ
2024,PAT,19,MUHAMMAD STUDENT 4665,2401017657,T5 ALPHA,T5,Lelaki,86,A,85,A,74,B+,95,A+,96,A+,,,,,,,,,,,,,,,82,A,81,A,60,C+,64,C+,,,,,,,,,,,,,723,9 SUBJ
2024,PAT,20,NUR STUDENT 4666,2401016376,T5 ALPHA,T5,Perempuan,74,B+,64,C+,53,C,71,B+,64,C+,,,,,,,,,,,,,,,70,B+,66,B,66,B,71,B+,,,,,,,,,,,,,599,9 SUBJ
2024,PAT,21,MUHAMMAD STUDENT 4667,2401012521,T5 ALPHA,T5,Lelaki,79,A-,71,B+,75,A-,88,A,72,B+,,,,,,,,,,,,,,,83,A,75,A-,59,C,93,A+,,,,,,,,,,,,,695,9 SUBJ
2024,PAT,22,MUHAMMAD STUDENT 4668,2401017076,T5 ALPHA,T5,Lelaki,90,A+,54,C,62,C+,79,A-,68,B,,,,,,,,,,,,,,,71,B+,84,A,74,B+,89,A,,,,,,,,,,,,,671,9 SUBJ
2024,PAT,23,MUHAMMAD STUDENT 4669,2401015575,T5 ALPHA,T5,Lelaki,91,A+,72,B+,89,A,83,A,82,A,,,,,,,,,,,,,,,78,A-,83,A,55,C,70,B+,,,,,,,,,,,,,703,9 SUBJ
2024,PAT,24,NUR STUDENT 4670,2401013943,T5 ALPHA,T5,Perempuan,81,A,87,A,87,A,65,B,85,A,,,,,,,,,,,,,,,62,C+,85,A,90,A+,98,A+,,,,,,,,,,,,,740,9 SUBJ
2024,PAT,1,MUHAMMAD STUDENT 4671,2401018138,T5 BETA,T5,Lelaki,75,A-,87,A,63,C+,80,A,72,B+,,,,,,,,,,,,,,,78,A-,84,A,65,B,,,88,A,,,,,,,,,,,692,9 SUBJ
2024,PAT,2,MUHAMMAD STUDENT 4672,2401014288,T5 BETA,T5,Lelaki,82,A,82,A,78,A-,65,B,92,A+,,,,,,,,,,,,,,,82,A,71,B+,71,B+,,,76,A-,,,,,,,,,,,699,9 SUBJ
2024,PAT,3,MUHAMMAD STUDENT 4673,2401017050,T5 BETA,T5,Lelaki,79,A-,72,B+,71,B+,75,A-,90,A+,,,,,,,,,,,,,,,66,B,65,B,72,B+,,,69,B,,,,,,,,,,,659,9 SUBJ
2024,PAT,4,MUHAMMAD STUDENT 4674,2401013386,T5 BETA,T5,Lelaki,67,B,89,A,72,B+,65,B,95,A+,,,,,,,,,,,,,,,70,B+,65,B,63,C+,,,58,C,,,,,,,,,,,644,9 SUBJ
2024,PAT,5,MUHAMMAD STUDENT 4675,2401012256,T5 BETA,T5,Lelaki,82,A,97,A+,78,A-,72,B+,53,C,,,,,,,,,,,,,,,64,C+,80,A,92,A+,,,100,A+,,,,,,,,,,,718,9 SUBJ
2024,PAT,6,NUR STUDENT 4676,2401019074,T5 BETA,T5,Perempuan,75,A-,85,A,80,A,75,A-,80,A,,,,,,,,,,,,,,,91,A+,87,A,79,A-,,,78,A-,,,,,,,,,,,730,9 SUBJ
2024,PAT,7,MUHAMMAD STUDENT 4677,2401011287,T5 BETA,T5,Lelaki,70,B+,75,A-,78,A-,93,A+,57,C,,,,,,,,,,,,,,,78,A-,73,B+,86,A,,,59,C,,,,,,,,,,,669,9 SUBJ
2024,PAT,8,MUHAMMAD STUDENT 4678,2401013864,T5 BETA,T5,Lelaki,81,A,92,A+,78,A-,48,D,64,C+,,,,,,,,,,,,,,,72,B+,71,B+,94,A+,,,84,A,,,,,,,,,,,684,9 SUBJ
2024,PAT,9,NUR STUDENT 4679,2401018732,T5 BETA,T5,Perempuan,76,A-,74,B+,96,A+,69,B,60,C+,,,,,,,,,,,,,,,58,C,90,A+,66,B,,,68,B,,,,,,,,,,,657,9 SUBJ
2024,PAT,10,NUR STUDENT 4680,2401019524,T5 BETA,T5,Perempuan,59,C,76,A-,46,D,65,B,85,A,,,,,,,,,,,,,,,79,A-,84,A,55,C,,,71,B+,,,,,,,,,,,620,9 SUBJ
2024,PAT,11,MUHAMMAD STUDENT 4681,2401014248,T5 BETA,T5,Lelaki,68,B,82,A,86,A,61,C+,71,B+,,,,,,,,,,,,,,,52,C,90,A+,81,A,,,78,A-,,,,,,,,,,,669,9 SUBJ
2024,PAT,12,NUR STUDENT 4682,2401016133,T5 BETA,T5,Perempuan,70,B+,66,B,44,E,79,A-,76,A-,,,,,,,,,,,,,,,77,A-,91,A+,77,A-,,,83,A,,,,,,,,,,,663,9 SUBJ
2024,PAT,13,NUR STUDENT 4683,2401011322,T5 BETA,T5,Perempuan,80,A,63,C+,76,A-,79,A-,86,A,,,,,,,,,,,,,,,65,B,83,A,76,A-,,,68,B,,,,,,,,,,,676,9 SUBJ
2024,PAT,14,NUR STUDENT 4684,2401017850,T5 BETA,T5,Perempuan,79,A-,93,A+,67,B,73,B+,94,A+,,,,,,,,,,,,,,,71,B+,79,A-,83,A,,,57,C,,,,,,,,,,,696,9 SUBJ
2024,PAT,15,MUHAMMAD STUDENT 4685,2401013606,T5 BETA,T5,Lelaki,75,A-,64,C+,93,A+,70,B+,81,A,,,,,,,,,,,,,,,82,A,79,A-,55,C,,,78,A-,,,,,,,,,,,677,9 SUBJ
2024,PAT,16,MUHAMMAD STUDENT 4686,2401012150,T5 BETA,T5,Lelaki,76,A-,77,A-,80,A,75,A-,70,B+,,,,,,,,,,,,,,,80,A,85,A,69,B,,,74,B+,,,,,,,,,,,686,9 SUBJ
2024,PAT,17,NUR STUDENT 4687,2401016882,T5 BETA,T5,Perempuan,87,A,66,B,50,C,78,A-,63,C+,,,,,,,,,,,,,,,73,B+,90,A+,84,A,,,89,A,,,,,,,,,,,680,9 SUBJ
2024,PAT,18,MUHAMMAD STUDENT 4688,2401019888,T5 BETA,T5,Lelaki,71,B+,72,B+,80,A,81,A,69,B,,,,,,,,,,,,,,,81,A,75,A-,65,B,,,73,B+,,,,,,,,,,,667,9 SUBJ
2024,PAT,19,NUR STUDENT 4689,2401015316,T5 BETA,T5,Perempuan,73,B+,62,C+,68,B,80,A,63,C+,,,,,,,,,,,,,,,67,B,84,A,80,A,,,90,A+,,,,,,,,,,,667,9 SUBJ
2024,PAT,20,MUHAMMAD STUDENT 4690,2401017088,T5 BETA,T5,Lelaki,81,A,66,B,66,B,68,B,61,C+,,,,,,,,,,,,,,,88,A,94,A+,80,A,,,80,A,,,,,,,,,,,684,9 SUBJ
2024,PAT,21,MUHAMMAD STUDENT 4691,2401017838,T5 BETA,T5,Lelaki,62,C+,42,E,91,A+,75,A-,51,C,,,,,,,,,,,,,,,76,A-,81,A,65,B,,,63,C+,,,,,,,,,,,606,9 SUBJ
2024,PAT,22,NUR STUDENT 4692,2401016180,T5 BETA,T5,Perempuan,75,A-,72,B+,70,B+,55,C,64,C+,,,,,,,,,,,,,,,68,B,83,A,93,A+,,,64,C+,,,,,,,,,,,644,9 SUBJ
2024,PAT,23,NUR STUDENT 4693,2401017469,T5 BETA,T5,Perempuan,92,A+,74,B+,69,B,95,A+,62,C+,,,,,,,,,,,,,,,62,C+,55,C,84,A,,,69,B,,,,,,,,,,,662,9 SUBJ
2024,PAT,1,MUHAMMAD STUDENT 4694,2401012214,T5 DELTA,T5,Lelaki,53,C,90,A+,73,B+,41,E,76,A-,60,C+,,,,,,,,,,,,,78,A-,,,,,,,,,,,77,A-,63,C+,79,A-,,,690,10 SUBJ
2024,PAT,2,NUR STUDENT 4695,2401016896,T5 DELTA,T5,Perempuan,74,B+,41,E,59,C,62,C+,88,A,79,A-,,,,,,,,,,,,,79,A-,,,,,,,,,,,80,A,88,A,56,C,,,706,10 SUBJ
2024,PAT,3,NUR STUDENT 4696,2401011291,T5 DELTA,T5,Perempuan,85,A,79,A-,57,C,94,A+,69,B,73,B+,,,,,,,,,,,,,76,A-,,,,,,,,,,,62,C+,51,C,89,A,,,735,10 SUBJ
2024,PAT,4,MUHAMMAD STUDENT 4697,2401012587,T5 DELTA,T5,Lelaki,72,B+,69,B,70,B+,59,C,69,B,68,B,,,,,,,,,,,,,57,C,,,,,,,,,,,89,A,89,A,78,A-,,,720,10 SUBJ
2024,PAT,5,NUR STUDENT 4698,2401011373,T5 DELTA,T5,Perempuan,71,B+,66,B,92,A+,77,A-,73,B+,65,B,,,,,,,,,,,,,72,B+,,,,,,,,,,,77,A-,78,A-,61,C+,,,732,10 SUBJ
2024,PAT,6,NUR STUDENT 4699,2401016541,T5 DELTA,T5,Perempuan,71,B+,89,A,53,C,66,B,51,C,59,C,,,,,,,,,,,,,99,A+,,,,,,,,,,,58,C,67,B,84,A,,,697,10 SUBJ
2024,PAT,7,MUHAMMAD STUDENT 4700,2401016829,T5 DELTA,T5,Lelaki,87,A,91,A+,93,A+,80,A,44,E,64,C+,,,,,,,,,,,,,77,A-,,,,,,,,,,,56,C,68,B,77,A-,,,737,10 SUBJ
2024,PAT,8,MUHAMMAD STUDENT 4701,2401014478,T5 DELTA,T5,Lelaki,65,B,82,A,80,A,80,A,71,B+,91,A+,,,,,,,,,,,,,49,D,,,,,,,,,,,47,D,64,C+,74,B+,,,703,10 SUBJ
2024,PAT,9,MUHAMMAD STUDENT 4702,2401016485,T5 DELTA,T5,Lelaki,76,A-,72,B+,79,A-,86,A,76,A-,93,A+,,,,,,,,,,,,,89,A,,,,,,,,,,,62,C+,70,B+,87,A,,,790,10 SUBJ
2024,PAT,10,NUR STUDENT 4703,2401011287,T5 DELTA,T5,Perempuan,95,A+,86,A,36,G,81,A,74,B+,65,B,,,,,,,,,,,,,83,A,,,,,,,,,,,68,B,46,D,45,D,,,679,10 SUBJ
2024,PAT,11,NUR STUDENT 4704,2401014127,T5 DELTA,T5,Perempuan,83,A,90,A+,60,C+,94,A+,49,D,70,B+,,,,,,,,,,,,,57,C,,,,,,,,,,,77,A-,65,B,73,B+,,,718,10 SUBJ
2024,PAT,12,NUR STUDENT 4705,2401011855,T5 DELTA,T5,Perempuan,73,B+,86,A,68,B,66,B,85,A,53,C,,,,,,,,,,,,,56,C,,,,,,,,,,,68,B,64,C+,84,A,,,703,10 SUBJ
2024,PAT,13,MUHAMMAD STUDENT 4706,2401012185,T5 DELTA,T5,Lelaki,79,A-,59,C,87,A,87,A,88,A,76,A-,,,,,,,,,,,,,96,A+,,,,,,,,,,,85,A,51,C,61,C+,,,769,10 SUBJ
2024,PAT,14,NUR STUDENT 4707,2401017001,T5 DELTA,T5,Perempuan,91,A+,46,D,74,B+,55,C,69,B,53,C,,,,,,,,,,,,,50,C,,,,,,,,,,,43,E,96,A+,64,C+,,,641,10 SUBJ
2024,PAT,15,NUR STUDENT 4708,2401011287,T5 DELTA,T5,Perempuan,100,A+,78,A-,69,B,75,A-,66,B,80,A,,,,,,,,,,,,,70,B+,,,,,,,,,,,80,A,68,B,65,B,,,751,10 SUBJ
2024,PAT,16,MUHAMMAD STUDENT 4709,2401017412,T5 DELTA,T5,Lelaki,67,B,80,A,70,B+,59,C,71,B+,76,A-,,,,,,,,,,,,,61,C+,,,,,,,,,,,66,B,69,B,59,C,,,678,10 SUBJ
